Areas,Diameters,Counts,Energy,Energy Difference,Limited Diameter,Limited Counts,Limited Energy,Limited Energy Difference,dN_dE,dN_dE_sr_s
1.01610526850582,1.13742929867106,1,18.6985660547422,1.30821026593659,1.4866567888567,4,7.40989605919358,0.271327967989347,14.7423062563055,67186.6335666646
1.05844298802689,1.16088391676493,1,17.3903557888056,1.17396840416018,1.50467752910112,2,7.13856809120423,0.25067069654659,7.97859513518478,36361.6749241765
1.10078070754797,1.18387394892008,2,16.2163873846454,2.00872708626787,1.52248498360739,4,6.88789739465764,0.231841689608768,17.2531523849313,78629.5717239224
1.18545614659012,1.22856405790984,1,14.2076602983775,1.64084751335828,1.54008655082698,4,6.65605570504887,0.214654786791156,18.6345716291513,84925.2561948412
1.27013158563227,1.2716846157142,3,12.5668127850192,0.707837151637984,1.55748921112356,4,6.44140091825772,0.198945389974122,20.1060200516348,91631.239930009
1.31246930515335,1.29270562022926,2,11.8589756333813,0.643676666569965,1.57469955912054,2,6.2424555282836,0.184567654562185,10.8361348836784,49384.6356907189
1.35480702467442,1.31339022354381,2,11.2152989668113,0.586388455747798,1.59172383290022,1,6.05788787372141,0.171392087770159,5.83457505541927,26590.5109723243
1.3971447441955,1.33375407704292,2,10.6289105110635,0.535114826276704,1.60856794042114,3,5.88649578595125,0.15930348897039,18.8319792578907,85824.9223518717
1.43948246371657,1.35381165483118,3,10.0937956847868,0.489120968412497,1.6252374834709,7,5.72719229698086,0.148199178453581,47.2337301261933,215263.152372645
1.48182018323765,1.3735763740997,1,9.6046747163743,0.447775035596196,1.64173777942976,3,5.57899311852728,0.266573821386788,11.2539182744697,51288.6430488166
1.52415790275873,1.39306070011792,2,9.1568996807781,1.74700362158452,1.67425059470297,3,5.31241929714049,0.119922338085263,25.0161900434851,114008.864316382
1.7358465003641,1.4866567888567,4,7.40989605919358,0.271327967989347,1.69027249654941,4,5.19249695905523,0.216477986379813,18.4776293742033,84210.0070614289
1.77818421988518,1.50467752910112,2,7.13856809120423,0.25067069654659,1.72186910944115,4,4.97601897267542,0.0977260404956803,40.9307486490953,186537.924479747
1.82052193940626,1.52248498360739,4,6.88789739465764,0.231841689608768,1.73745195294023,2,4.87829293217974,0.0914139805196266,21.8784915461656,99709.1071741158
1.86285965892733,1.54008655082698,4,6.65605570504887,0.214654786791156,1.75289627402877,4,4.78687895166011,0.0855688899214169,46.7459611042453,213040.19227583
1.90519737844841,1.55748921112356,4,6.44140091825772,0.198945389974122,1.76820570246566,2,4.70131006173869,0.0801515018896257,24.9527451494813,113719.720354033
1.94753509796948,1.57469955912054,2,6.2424555282836,0.184567654562185,1.7833837122056,5,4.62115855984907,0.0751262704262627,66.5546149386925,303316.214458904
1.98987281749056,1.59172383290022,1,6.05788787372141,0.171392087770159,1.79843363060425,3,4.54603228942281,0.0704609765678059,42.5767587412451,194039.456125178
2.03221053701163,1.60856794042114,3,5.88649578595125,0.15930348897039,1.81335864693571,10,4.475571312855,0.0661263807457164,151.225575741914,689195.921359602
2.07454825653271,1.6252374834709,7,5.72719229698086,0.148199178453581,1.82816182028415,7,4.40944493210928,0.0620959153503016,112.728831848454,513750.73791869
2.11688597605379,1.64173777942976,3,5.57899311852728,0.266573821386788,1.84284608686477,7,4.34734901675898,0.0583454123939466,119.975156791012,546775.162330736
2.20156141509594,1.67425059470297,3,5.31241929714049,0.119922338085263,1.85741426682389,4,4.28900360436504,0.0548528618757116,72.9223574343925,332336.584424593
2.24389913461701,1.69027249654941,4,5.19249695905523,0.216477986379813,1.87186907056265,5,4.23415074248932,0.0515981970496071,96.9026106705423,441624.267030149
2.32857457365916,1.72186910944115,4,4.97601897267542,0.0977260404956803,1.8862131046245,7,4.18255254543972,0.0485631033104879,144.142353408627,656914.82129941
2.37091229318024,1.73745195294023,2,4.87829293217974,0.0914139805196266,1.90044887718279,5,4.13398944212923,0.0457308478485965,109.335388150986,498285.446785332
2.41325001270132,1.75289627402877,4,4.78687895166011,0.0855688899214169,1.91457880316102,4,4.08825859428063,0.0430861275980474,92.8373057174271,423097.033266784
2.45558773222239,1.76820570246566,2,4.70131006173869,0.0801515018896257,1.92860520901547,3,4.04517246668259,0.0406149333254326,73.8644570941947,336630.112419871
2.49792545174347,1.7833837122056,5,4.62115855984907,0.0751262704262627,1.94253033720706,6,4.00455753335715,0.0383044279808784,156.639853830873,713870.969596055
2.54026317126454,1.79843363060425,3,4.54603228942281,0.0704609765678059,1.95635635038658,6,3.96625310537627,0.0361428376715485,166.007994572136,756565.364098607
2.58260089078562,1.81335864693571,10,4.475571312855,0.0661263807457164,1.97008533531572,6,3.93011026770473,0.03411935382278,175.853271757863,801434.261755429
2.62493861030669,1.82816182028415,7,4.40944493210928,0.0620959153503016,1.98371930654369,7,3.89599091388195,0.0322240452695306,217.229089068431,990000.543572927
2.66727632982777,1.84284608686477,7,4.34734901675898,0.0583454123939466,1.99726020985807,4,3.86376686861241,0.0304477791744819,131.372471439637,598717.320472623
2.70961404934885,1.85741426682389,4,4.28900360436504,0.0548528618757116,2.01070992552642,6,3.83331908943793,0.0287821498025744,208.462538106286,950047.836249052
2.75195176886992,1.87186907056265,5,4.23415074248932,0.0515981970496071,2.02407027134401,10,3.80453693963536,0.0272194142977153,367.384833877169,1674320.81402446
2.794289488391,1.8862131046245,7,4.18255254543972,0.0485631033104879,2.03734300550171,5,3.77731752533764,0.0257524347083953,194.156399447933,884848.994284854
2.83662720791207,1.90044887718279,5,4.13398944212923,0.0457308478485965,2.05052982928678,13,3.75156509062925,0.0243746255970252,533.341525524256,2430652.37000878
2.87896492743315,1.91457880316102,4,4.08825859428063,0.0430861275980474,2.0636323896283,11,3.72719046503222,0.0230799066448046,476.605047381166,2172081.36350615
2.92130264695422,1.92860520901547,3,4.04517246668259,0.0406149333254326,2.07665228149807,8,3.70411055838742,0.0218626597312177,365.920711311113,1667648.21717075
2.9636403664753,1.94253033720706,6,4.00455753335715,0.0383044279808784,2.08959105017688,12,3.6822478986562,0.0207176900262978,579.215153077778,2639716.98657742
3.00597808599638,1.95635635038658,6,3.96625310537627,0.0361428376715485,2.10245019339518,13,3.6615302086299,0.0196401906856183,661.908033791106,3016581.78496553
3.04831580551745,1.97008533531572,6,3.93011026770473,0.03411935382278,2.11523116335676,6,3.64189001794428,0.0186257107833998,322.135357397878,1468100.70555281
3.09065352503853,1.98371930654369,7,3.89599091388195,0.0322240452695306,2.12793536865284,7,3.62326430716088,0.017670126159302,396.148841094439,1805409.99228577
3.1329912445596,1.99726020985807,4,3.86376686861241,0.0304477791744819,2.14056417607411,3,3.60559418100158,0.0167696128896688,178.895006088554,815296.671498537
3.17532896408068,2.01070992552642,6,3.83331908943793,0.0287821498025744,2.15311891232695,8,3.58882456811191,0.0159206231252345,502.49289472344,2290062.72157698
3.21766668360175,2.02407027134401,10,3.80453693963536,0.0272194142977153,2.16560086566018,5,3.57290394498668,0.0151198630647871,330.690825609697,1507091.42367691
3.26000440312283,2.03734300550171,5,3.77731752533764,0.0257524347083953,2.17801128740791,6,3.55778408192189,0.0143642728586855,417.703009336254,1903641.02739791
